100,practice_trial,na,0,na,False,low_right0,filler,1,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,practice_trial,na,1,na,False,high_right0,filler,2,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,some,0.01,no,NA,reunion,prime,3,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,some,0,no,NA,vote,prime,4,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,some,0,no,NA,yoga,prime,5,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,some,1,na,NA,football,crit,6,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,na,0,na,NA,low_right1,filler,7,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,n,0.5,no,NA,library,prime,8,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,n,1,no,NA,cookies,prime,9,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,n,0.21,no,NA,chairs,prime,10,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
